shop_id,customer_id,transaction_id,amount,date
SHOP_001,C0648,T12929,332.0,2026-10-18
SHOP_001,C0505,T12930,298.0,2026-10-18
SHOP_001,C0758,T12931,586.0,2026-10-18
SHOP_001,C0227,T12932,430.0,2026-10-18
SHOP_001,C0176,T12933,598.0,2026-10-18
SHOP_001,C0352,T12934,927.0,2026-10-18
SHOP_001,C0420,T12935,667.0,2026-10-18
SHOP_001,C0247,T12936,861.0,2026-10-18
SHOP_001,C0813,T12937,409.0,2026-10-18
SHOP_001,C0205,T12938,698.0,2026-10-18
SHOP_001,C0714,T12939,522.0,2026-10-18
SHOP_001,C0901,T12940,516.0,2026-10-18
SHOP_001,C0295,T12941,297.0,2026-10-18
SHOP_001,C0808,T12942,642.0,2026-10-18
SHOP_001,C0373,T12943,622.0,2026-10-18
SHOP_001,C0459,T12944,1082.0,2026-10-18
SHOP_001,C0144,T12945,565.0,2026-10-18
SHOP_001,C0446,T12946,381.0,2026-10-18
SHOP_001,C0466,T12947,814.0,2026-10-18
SHOP_001,C0671,T12948,565.0,2026-10-18
SHOP_001,C0900,T12949,629.0,2026-10-18
SHOP_001,C0626,T12950,696.0,2026-10-18
SHOP_001,C0672,T12951,726.0,2026-10-19
SHOP_001,C0071,T12952,775.0,2026-10-19
SHOP_001,C0732,T12953,598.0,2026-10-19
SHOP_001,C0950,T12954,645.0,2026-10-19
SHOP_001,C0755,T12955,607.0,2026-10-19
SHOP_001,C0282,T12956,537.0,2026-10-19
SHOP_001,C0485,T12957,564.0,2026-10-19
SHOP_001,C0819,T12958,346.0,2026-10-19
SHOP_001,C0017,T12959,828.0,2026-10-19
SHOP_001,C0259,T12960,423.0,2026-10-19
SHOP_001,C0791,T12961,424.0,2026-10-19
SHOP_001,C0456,T12962,285.0,2026-10-19
SHOP_001,C0768,T12963,699.0,2026-10-19
SHOP_001,C0205,T12964,895.0,2026-10-19
SHOP_001,C0352,T12965,823.0,2026-10-19
SHOP_001,C0584,T12966,822.0,2026-10-19
SHOP_001,C0660,T12967,222.0,2026-10-19
SHOP_001,C0685,T12968,387.0,2026-10-19
SHOP_001,C0867,T12969,524.0,2026-10-19
SHOP_001,C0525,T12970,701.0,2026-10-19
SHOP_001,C0803,T12971,253.0,2026-10-19
SHOP_001,C0254,T12972,683.0,2026-10-19
SHOP_001,C0935,T12973,452.0,2026-10-19
SHOP_001,C0421,T12974,463.0,2026-10-19
SHOP_001,C0353,T12975,669.0,2026-10-19
SHOP_001,C0019,T12976,831.0,2026-10-19
SHOP_001,C0014,T12977,841.0,2026-10-19
SHOP_001,C0452,T12978,470.0,2026-10-19
SHOP_001,C0771,T12979,218.0,2026-10-20
SHOP_001,C0197,T12980,438.0,2026-10-20
SHOP_001,C0106,T12981,419.0,2026-10-20
SHOP_001,C0773,T12982,547.0,2026-10-20
SHOP_001,C0370,T12983,344.0,2026-10-20
SHOP_001,C0252,T12984,515.0,2026-10-20
SHOP_001,C0451,T12985,448.0,2026-10-20
SHOP_001,C0738,T12986,332.0,2026-10-20
SHOP_001,C0694,T12987,537.0,2026-10-20
SHOP_001,C0562,T12988,570.0,2026-10-20
SHOP_001,C0888,T12989,516.0,2026-10-20
SHOP_001,C0370,T12990,322.0,2026-10-20
SHOP_001,C0456,T12991,388.0,2026-10-20
SHOP_001,C0855,T12992,581.0,2026-10-20
SHOP_001,C0105,T12993,662.0,2026-10-20
SHOP_001,C0208,T12994,620.0,2026-10-20
SHOP_001,C0075,T12995,348.0,2026-10-20
SHOP_001,C0035,T12996,609.0,2026-10-20
SHOP_001,C0692,T12997,557.0,2026-10-20
SHOP_001,C0854,T12998,339.0,2026-10-20
SHOP_001,C0793,T12999,297.0,2026-10-20
SHOP_001,C0253,T13000,374.0,2026-10-20
SHOP_001,C0679,T13001,457.0,2026-10-20
SHOP_001,C0084,T13002,793.0,2026-10-20
SHOP_001,C0354,T13003,352.0,2026-10-20
SHOP_001,C0295,T13004,561.0,2026-10-21
SHOP_001,C0848,T13005,630.0,2026-10-21
SHOP_001,C0188,T13006,666.0,2026-10-21
SHOP_001,C0621,T13007,504.0,2026-10-21
SHOP_001,C0803,T13008,674.0,2026-10-21
SHOP_001,C0911,T13009,409.0,2026-10-21
SHOP_001,C0860,T13010,413.0,2026-10-21
SHOP_001,C0694,T13011,887.0,2026-10-21
SHOP_001,C0539,T13012,740.0,2026-10-21
SHOP_001,C0211,T13013,256.0,2026-10-21
SHOP_001,C0912,T13014,385.0,2026-10-21
SHOP_001,C0378,T13015,647.0,2026-10-21
SHOP_001,C0761,T13016,389.0,2026-10-21
SHOP_001,C0359,T13017,823.0,2026-10-21
SHOP_001,C0761,T13018,347.0,2026-10-21
SHOP_001,C0707,T13019,1064.0,2026-10-21
SHOP_001,C0168,T13020,466.0,2026-10-21
SHOP_001,C0109,T13021,462.0,2026-10-21
SHOP_001,C0142,T13022,492.0,2026-10-21
SHOP_001,C0943,T13023,388.0,2026-10-21
SHOP_001,C0891,T13024,329.0,2026-10-21
SHOP_001,C0683,T13025,366.0,2026-10-21
SHOP_001,C0777,T13026,369.0,2026-10-21
SHOP_001,C0671,T13027,719.0,2026-10-21
SHOP_001,C0768,T13028,594.0,2026-10-21
SHOP_001,C0469,T13029,402.0,2026-10-21
SHOP_001,C0784,T13030,1047.0,2026-10-21
SHOP_001,C0512,T13031,621.0,2026-10-22
SHOP_001,C0211,T13032,328.0,2026-10-22
SHOP_001,C0891,T13033,376.0,2026-10-22
SHOP_001,C0534,T13034,270.0,2026-10-22
SHOP_001,C0167,T13035,992.0,2026-10-22
SHOP_001,C0353,T13036,523.0,2026-10-22
SHOP_001,C0239,T13037,596.0,2026-10-22
SHOP_001,C0475,T13038,512.0,2026-10-22
SHOP_001,C0655,T13039,364.0,2026-10-22
SHOP_001,C0796,T13040,421.0,2026-10-22
SHOP_001,C0985,T13041,604.0,2026-10-22
SHOP_001,C0901,T13042,460.0,2026-10-22
SHOP_001,C0177,T13043,612.0,2026-10-22
SHOP_001,C0718,T13044,824.0,2026-10-22
SHOP_001,C0855,T13045,802.0,2026-10-22
SHOP_001,C0294,T13046,416.0,2026-10-22
SHOP_001,C0158,T13047,1063.0,2026-10-22
SHOP_001,C0549,T13048,975.0,2026-10-22
SHOP_001,C0780,T13049,886.0,2026-10-22
SHOP_001,C0967,T13050,439.0,2026-10-22
SHOP_001,C0626,T13051,422.0,2026-10-22
SHOP_001,C0292,T13052,387.0,2026-10-22
SHOP_001,C0797,T13053,350.0,2026-10-22
SHOP_001,C0097,T13054,748.0,2026-10-22
SHOP_001,C0031,T13055,294.0,2026-10-22
SHOP_001,C0181,T13056,345.0,2026-10-22
SHOP_001,C0809,T13057,738.0,2026-10-22
SHOP_001,C0771,T13058,462.0,2026-10-22
SHOP_001,C0705,T13059,413.0,2026-10-22
SHOP_001,C0227,T13060,845.0,2026-10-22
SHOP_001,C0738,T13061,811.0,2026-10-23
SHOP_001,C0176,T13062,761.0,2026-10-23
SHOP_001,C0872,T13063,990.0,2026-10-23
SHOP_001,C0263,T13064,592.0,2026-10-23
SHOP_001,C0511,T13065,436.0,2026-10-23
SHOP_001,C0966,T13066,732.0,2026-10-23
SHOP_001,C0535,T13067,416.0,2026-10-23
SHOP_001,C0946,T13068,357.0,2026-10-23
SHOP_001,C0832,T13069,646.0,2026-10-23
SHOP_001,C0476,T13070,415.0,2026-10-23
SHOP_001,C0718,T13071,764.0,2026-10-23
SHOP_001,C0967,T13072,446.0,2026-10-23
SHOP_001,C0811,T13073,450.0,2026-10-23
SHOP_001,C0396,T13074,820.0,2026-10-23
SHOP_001,C0407,T13075,453.0,2026-10-23
SHOP_001,C0737,T13076,966.0,2026-10-23
SHOP_001,C0751,T13077,496.0,2026-10-23
SHOP_001,C0687,T13078,552.0,2026-10-23
SHOP_001,C0901,T13079,671.0,2026-10-23
SHOP_001,C0271,T13080,576.0,2026-10-24
SHOP_001,C0507,T13081,409.0,2026-10-24
SHOP_001,C0924,T13082,613.0,2026-10-24
SHOP_001,C0280,T13083,408.0,2026-10-24
SHOP_001,C0158,T13084,534.0,2026-10-24
SHOP_001,C0943,T13085,313.0,2026-10-24
SHOP_001,C0498,T13086,784.0,2026-10-24
SHOP_001,C0371,T13087,470.0,2026-10-24
SHOP_001,C0197,T13088,386.0,2026-10-24
SHOP_001,C0213,T13089,539.0,2026-10-24
SHOP_001,C0220,T13090,458.0,2026-10-24
SHOP_001,C0329,T13091,459.0,2026-10-24
SHOP_001,C0512,T13092,584.0,2026-10-24
SHOP_001,C0847,T13093,381.0,2026-10-24
SHOP_001,C0508,T13094,337.0,2026-10-24
SHOP_001,C0288,T13095,981.0,2026-10-24
SHOP_001,C0737,T13096,408.0,2026-10-24
SHOP_001,C0408,T13097,381.0,2026-10-24
SHOP_001,C0648,T13098,342.0,2026-10-24
SHOP_001,C0174,T13099,733.0,2026-10-24
SHOP_001,C0460,T13100,592.0,2026-10-24
SHOP_001,C0066,T13101,468.0,2026-10-24
SHOP_001,C0780,T13102,650.0,2026-10-24
SHOP_001,C0591,T13103,812.0,2026-10-24
SHOP_001,C0353,T13104,610.0,2026-10-24
SHOP_001,C0510,T13105,781.0,2026-10-24
SHOP_001,C0541,T13106,380.0,2026-10-24
SHOP_001,C0418,T13107,435.0,2026-10-24
SHOP_001,C0280,T13108,537.0,2026-10-24
SHOP_001,C0339,T13109,832.0,2026-10-24
SHOP_001,C0308,T13110,766.0,2026-10-24
SHOP_001,C0901,T13111,589.0,2026-10-25
SHOP_001,C0202,T13112,810.0,2026-10-25
SHOP_001,C0990,T13113,382.0,2026-10-25
SHOP_001,C0928,T13114,507.0,2026-10-25
SHOP_001,C0586,T13115,833.0,2026-10-25
SHOP_001,C0644,T13116,708.0,2026-10-25
SHOP_001,C0588,T13117,449.0,2026-10-25
SHOP_001,C0469,T13118,322.0,2026-10-25
SHOP_001,C0872,T13119,930.0,2026-10-25
SHOP_001,C0768,T13120,925.0,2026-10-25
SHOP_001,C0854,T13121,867.0,2026-10-25
SHOP_001,C0591,T13122,407.0,2026-10-25
SHOP_001,C0039,T13123,667.0,2026-10-25
SHOP_001,C0144,T13124,582.0,2026-10-25
SHOP_001,C0228,T13125,846.0,2026-10-25
SHOP_001,C0469,T13126,442.0,2026-10-25
SHOP_001,C0848,T13127,981.0,2026-10-25
SHOP_001,C0505,T13128,347.0,2026-10-25
SHOP_001,C0586,T13129,489.0,2026-10-25
SHOP_001,C0521,T13130,667.0,2026-10-25
SHOP_001,C0158,T13131,1249.0,2026-10-25
SHOP_001,C0142,T13132,359.0,2026-10-25
SHOP_001,C0012,T13133,725.0,2026-10-25
SHOP_001,C0370,T13134,785.0,2026-10-25
SHOP_001,C0426,T13135,387.0,2026-10-25
SHOP_001,C0261,T13136,727.0,2026-10-25
SHOP_001,C0535,T13137,536.0,2026-10-25
SHOP_001,C0976,T13138,564.0,2026-10-25
SHOP_001,C0529,T13139,502.0,2026-10-25
SHOP_001,C0157,T13140,543.0,2026-10-25
SHOP_001,C0042,T13141,609.0,2026-10-25
SHOP_001,C0030,T13142,338.0,2026-10-25
SHOP_001,C0180,T13143,419.0,2026-10-25
SHOP_001,C0211,T13144,540.0,2026-10-25
SHOP_001,C0312,T13145,370.0,2026-10-25
SHOP_001,C0097,T13146,629.0,2026-10-25
SHOP_001,C0122,T13147,343.0,2026-10-25
SHOP_001,C0219,T13148,1395.0,2026-10-25
SHOP_001,C0966,T13149,866.0,2026-10-25
SHOP_001,C0618,T13150,733.0,2026-10-25
SHOP_001,C0174,T13151,690.0,2026-10-25
SHOP_001,C0026,T13152,612.0,2026-10-26
SHOP_001,C0258,T13153,599.0,2026-10-26
SHOP_001,C0353,T13154,252.0,2026-10-26
SHOP_001,C0408,T13155,456.0,2026-10-26
SHOP_001,C0150,T13156,497.0,2026-10-26
SHOP_001,C0802,T13157,523.0,2026-10-26
SHOP_001,C0655,T13158,847.0,2026-10-26
SHOP_001,C0646,T13159,381.0,2026-10-26
SHOP_001,C0771,T13160,642.0,2026-10-26
SHOP_001,C0934,T13161,281.0,2026-10-26
SHOP_001,C0477,T13162,390.0,2026-10-26
SHOP_001,C0616,T13163,427.0,2026-10-26
SHOP_001,C0105,T13164,583.0,2026-10-26
SHOP_001,C0066,T13165,342.0,2026-10-26
SHOP_001,C0370,T13166,422.0,2026-10-26
SHOP_001,C0718,T13167,312.0,2026-10-26
SHOP_001,C0927,T13168,494.0,2026-10-26
SHOP_001,C0503,T13169,355.0,2026-10-26
SHOP_001,C0901,T13170,554.0,2026-10-26
SHOP_001,C0206,T13171,846.0,2026-10-26
SHOP_001,C0625,T13172,1064.0,2026-10-26
SHOP_001,C0518,T13173,512.0,2026-10-26
SHOP_001,C0150,T13174,439.0,2026-10-26
SHOP_001,C0768,T13175,887.0,2026-10-26
SHOP_001,C0938,T13176,665.0,2026-10-27
SHOP_001,C0080,T13177,722.0,2026-10-27
SHOP_001,C0085,T13178,608.0,2026-10-27
SHOP_001,C0144,T13179,482.0,2026-10-27
SHOP_001,C0341,T13180,639.0,2026-10-27
SHOP_001,C0498,T13181,825.0,2026-10-27
SHOP_001,C0205,T13182,475.0,2026-10-27
SHOP_001,C0524,T13183,492.0,2026-10-27
SHOP_001,C0374,T13184,662.0,2026-10-27
SHOP_001,C0900,T13185,1057.0,2026-10-27
SHOP_001,C0220,T13186,738.0,2026-10-27
SHOP_001,C0805,T13187,508.0,2026-10-27
SHOP_001,C0179,T13188,631.0,2026-10-27
SHOP_001,C0881,T13189,359.0,2026-10-27
SHOP_001,C0396,T13190,539.0,2026-10-27
SHOP_001,C0855,T13191,396.0,2026-10-27
SHOP_001,C0615,T13192,951.0,2026-10-27
SHOP_001,C0485,T13193,649.0,2026-10-27
SHOP_001,C0317,T13194,330.0,2026-10-27
SHOP_001,C0458,T13195,548.0,2026-10-27
SHOP_001,C0719,T13196,509.0,2026-10-27
SHOP_001,C0793,T13197,419.0,2026-10-27
SHOP_001,C0862,T13198,700.0,2026-10-27
SHOP_001,C0754,T13199,554.0,2026-10-27
SHOP_001,C0435,T13200,637.0,2026-10-27
SHOP_001,C0211,T13201,414.0,2026-10-27
SHOP_001,C0483,T13202,501.0,2026-10-27
SHOP_001,C0205,T13203,504.0,2026-10-27
SHOP_001,C0446,T13204,677.0,2026-10-28
SHOP_001,C0157,T13205,308.0,2026-10-28
SHOP_001,C0338,T13206,356.0,2026-10-28
SHOP_001,C0106,T13207,501.0,2026-10-28
SHOP_001,C0191,T13208,585.0,2026-10-28
SHOP_001,C0677,T13209,755.0,2026-10-28
SHOP_001,C0063,T13210,179.0,2026-10-28
SHOP_001,C0440,T13211,671.0,2026-10-28
SHOP_001,C0031,T13212,457.0,2026-10-28
SHOP_001,C0174,T13213,535.0,2026-10-28
SHOP_001,C0353,T13214,602.0,2026-10-28
SHOP_001,C0471,T13215,649.0,2026-10-28
SHOP_001,C0752,T13216,813.0,2026-10-28
SHOP_001,C0753,T13217,576.0,2026-10-28
SHOP_001,C0732,T13218,727.0,2026-10-28
SHOP_001,C0621,T13219,384.0,2026-10-28
SHOP_001,C0978,T13220,548.0,2026-10-28
SHOP_001,C0625,T13221,355.0,2026-10-28
SHOP_001,C0352,T13222,630.0,2026-10-28
SHOP_001,C0440,T13223,678.0,2026-10-28
SHOP_001,C0463,T13224,558.0,2026-10-28
SHOP_001,C0773,T13225,844.0,2026-10-28
SHOP_001,C0586,T13226,452.0,2026-10-28
SHOP_001,C0562,T13227,850.0,2026-10-28
SHOP_001,C0716,T13228,790.0,2026-10-28
SHOP_001,C0681,T13229,195.0,2026-10-28
SHOP_001,C0353,T13230,426.0,2026-10-28
SHOP_001,C0905,T13231,555.0,2026-10-28
SHOP_001,C0273,T13232,848.0,2026-10-28
SHOP_001,C0518,T13233,524.0,2026-10-28
SHOP_001,C0105,T13234,824.0,2026-10-28
SHOP_001,C0754,T13235,992.0,2026-10-28
SHOP_001,C0751,T13236,468.0,2026-10-28
SHOP_001,C0078,T13237,329.0,2026-10-28
SHOP_001,C0090,T13238,547.0,2026-10-29
SHOP_001,C0227,T13239,540.0,2026-10-29
SHOP_001,C0396,T13240,603.0,2026-10-29
SHOP_001,C0838,T13241,452.0,2026-10-29
SHOP_001,C0352,T13242,1136.0,2026-10-29
SHOP_001,C0353,T13243,523.0,2026-10-29
SHOP_001,C0936,T13244,980.0,2026-10-29
SHOP_001,C0468,T13245,1315.0,2026-10-29
SHOP_001,C0286,T13246,631.0,2026-10-29
SHOP_001,C0732,T13247,1302.0,2026-10-29
SHOP_001,C0768,T13248,525.0,2026-10-29
SHOP_001,C0295,T13249,533.0,2026-10-29
SHOP_001,C0353,T13250,248.0,2026-10-29
SHOP_001,C0451,T13251,354.0,2026-10-29
SHOP_001,C0158,T13252,615.0,2026-10-29
SHOP_001,C0512,T13253,328.0,2026-10-29
SHOP_001,C0768,T13254,736.0,2026-10-29
SHOP_001,C0359,T13255,786.0,2026-10-29
SHOP_001,C0084,T13256,1147.0,2026-10-29
SHOP_001,C0535,T13257,541.0,2026-10-29
SHOP_001,C0212,T13258,428.0,2026-10-29
SHOP_001,C0227,T13259,623.0,2026-10-29
SHOP_001,C0790,T13260,769.0,2026-10-29
SHOP_001,C0732,T13261,494.0,2026-10-29
SHOP_001,C0777,T13262,496.0,2026-10-29
SHOP_001,C0280,T13263,372.0,2026-10-29
SHOP_001,C0544,T13264,490.0,2026-10-29
SHOP_001,C0406,T13265,698.0,2026-10-29
SHOP_001,C0047,T13266,412.0,2026-10-29
SHOP_001,C0852,T13267,536.0,2026-10-30
SHOP_001,C0946,T13268,309.0,2026-10-30
SHOP_001,C0943,T13269,540.0,2026-10-30
SHOP_001,C0625,T13270,496.0,2026-10-30
SHOP_001,C0427,T13271,395.0,2026-10-30
SHOP_001,C0761,T13272,719.0,2026-10-30
SHOP_001,C0996,T13273,669.0,2026-10-30
SHOP_001,C0852,T13274,372.0,2026-10-30
SHOP_001,C0188,T13275,444.0,2026-10-30
SHOP_001,C0663,T13276,896.0,2026-10-30
SHOP_001,C0276,T13277,863.0,2026-10-30
SHOP_001,C0583,T13278,631.0,2026-10-30
SHOP_001,C0263,T13279,941.0,2026-10-30
SHOP_001,C0677,T13280,607.0,2026-10-30
SHOP_001,C0976,T13281,648.0,2026-10-30
SHOP_001,C0910,T13282,1094.0,2026-10-30
SHOP_001,C0176,T13283,1003.0,2026-10-30
SHOP_001,C0663,T13284,767.0,2026-10-30
SHOP_001,C0943,T13285,380.0,2026-10-30
SHOP_001,C0497,T13286,675.0,2026-10-30
SHOP_001,C0435,T13287,477.0,2026-10-30
SHOP_001,C0407,T13288,634.0,2026-10-30
SHOP_001,C0777,T13289,532.0,2026-10-30
SHOP_001,C0940,T13290,679.0,2026-10-30
SHOP_001,C0435,T13291,914.0,2026-10-30
SHOP_001,C0567,T13292,381.0,2026-10-30
SHOP_001,C0891,T13293,912.0,2026-10-30
SHOP_001,C0019,T13294,747.0,2026-10-30
SHOP_001,C0105,T13295,569.0,2026-10-30
SHOP_001,C0706,T13296,764.0,2026-10-30
SHOP_001,C0721,T13297,316.0,2026-10-30
SHOP_001,C0143,T13298,261.0,2026-10-30
SHOP_001,C0803,T13299,376.0,2026-10-30
SHOP_001,C0991,T13300,650.0,2026-10-30
SHOP_001,C0027,T13301,694.0,2026-10-30
SHOP_001,C0014,T13302,1073.0,2026-10-30
SHOP_001,C0181,T13303,557.0,2026-10-30
SHOP_001,C0671,T13304,853.0,2026-10-31
SHOP_001,C0588,T13305,383.0,2026-10-31
SHOP_001,C0621,T13306,523.0,2026-10-31
SHOP_001,C0199,T13307,789.0,2026-10-31
SHOP_001,C0211,T13308,544.0,2026-10-31
SHOP_001,C0466,T13309,859.0,2026-10-31
SHOP_001,C0710,T13310,474.0,2026-10-31
SHOP_001,C0549,T13311,1006.0,2026-10-31
SHOP_001,C0771,T13312,792.0,2026-10-31
SHOP_001,C0517,T13313,840.0,2026-10-31
SHOP_001,C0854,T13314,394.0,2026-10-31
SHOP_001,C0943,T13315,317.0,2026-10-31
SHOP_001,C0456,T13316,383.0,2026-10-31
SHOP_001,C0900,T13317,1003.0,2026-10-31
SHOP_001,C0927,T13318,334.0,2026-10-31
SHOP_001,C0227,T13319,643.0,2026-10-31
SHOP_001,C0066,T13320,348.0,2026-10-31
SHOP_001,C0263,T13321,637.0,2026-10-31
SHOP_001,C0852,T13322,748.0,2026-10-31
SHOP_001,C0235,T13323,832.0,2026-10-31
SHOP_001,C0967,T13324,763.0,2026-10-31
SHOP_001,C0106,T13325,502.0,2026-10-31
SHOP_001,C0899,T13326,405.0,2026-10-31
SHOP_001,C0557,T13327,425.0,2026-10-31
SHOP_001,C0753,T13328,715.0,2026-10-31
SHOP_001,C0901,T13329,282.0,2026-10-31
SHOP_001,C0690,T13330,746.0,2026-10-31
SHOP_001,C0763,T13331,469.0,2026-10-31
SHOP_001,C0158,T13332,413.0,2026-10-31
SHOP_001,C0277,T13333,527.0,2026-10-31
SHOP_001,C0679,T13334,752.0,2026-10-31
SHOP_001,C0456,T13335,554.0,2026-10-31
SHOP_001,C0703,T13336,572.0,2026-10-31
SHOP_001,C0015,T13337,573.0,2026-10-31
SHOP_001,C0583,T13338,436.0,2026-10-31
SHOP_001,C0670,T13339,267.0,2026-11-01
SHOP_001,C0227,T13340,383.0,2026-11-01
SHOP_001,C0140,T13341,502.0,2026-11-01
SHOP_001,C0490,T13342,577.0,2026-11-01
SHOP_001,C0386,T13343,829.0,2026-11-01
SHOP_001,C0077,T13344,805.0,2026-11-01
SHOP_001,C0940,T13345,853.0,2026-11-01
SHOP_001,C0375,T13346,609.0,2026-11-01
SHOP_001,C0590,T13347,612.0,2026-11-01
SHOP_001,C0460,T13348,375.0,2026-11-01
SHOP_001,C0710,T13349,526.0,2026-11-01
SHOP_001,C0737,T13350,467.0,2026-11-01
SHOP_001,C0457,T13351,333.0,2026-11-01
SHOP_001,C0724,T13352,477.0,2026-11-01
SHOP_001,C0114,T13353,623.0,2026-11-01
SHOP_001,C0019,T13354,826.0,2026-11-01
SHOP_001,C0477,T13355,466.0,2026-11-01
SHOP_001,C0901,T13356,663.0,2026-11-01
SHOP_001,C0869,T13357,502.0,2026-11-01
SHOP_001,C0903,T13358,374.0,2026-11-01
SHOP_001,C0854,T13359,406.0,2026-11-01
SHOP_001,C0809,T13360,707.0,2026-11-01
SHOP_001,C0802,T13361,1212.0,2026-11-01
SHOP_001,C0806,T13362,410.0,2026-11-01
SHOP_001,C0901,T13363,603.0,2026-11-01
SHOP_001,C0767,T13364,236.0,2026-11-01
SHOP_001,C0237,T13365,661.0,2026-11-01
SHOP_001,C0908,T13366,252.0,2026-11-01
SHOP_001,C0438,T13367,431.0,2026-11-01
SHOP_001,C0378,T13368,991.0,2026-11-01
SHOP_001,C0468,T13369,671.0,2026-11-01
SHOP_001,C0645,T13370,653.0,2026-11-01
SHOP_001,C0433,T13371,654.0,2026-11-01
SHOP_001,C0435,T13372,743.0,2026-11-01
SHOP_001,C0323,T13373,926.0,2026-11-01
SHOP_001,C0498,T13374,910.0,2026-11-01
SHOP_001,C0529,T13375,674.0,2026-11-01
SHOP_001,C0919,T13376,714.0,2026-11-02
SHOP_001,C0841,T13377,708.0,2026-11-02
SHOP_001,C0323,T13378,591.0,2026-11-02
SHOP_001,C0719,T13379,439.0,2026-11-02
SHOP_001,C0924,T13380,291.0,2026-11-02
SHOP_001,C0426,T13381,355.0,2026-11-02
SHOP_001,C0489,T13382,927.0,2026-11-02
SHOP_001,C0785,T13383,516.0,2026-11-02
SHOP_001,C0305,T13384,1020.0,2026-11-02
SHOP_001,C0403,T13385,408.0,2026-11-02
SHOP_001,C0355,T13386,347.0,2026-11-02
SHOP_001,C0913,T13387,649.0,2026-11-02
SHOP_001,C0227,T13388,642.0,2026-11-02
SHOP_001,C0891,T13389,618.0,2026-11-02
SHOP_001,C0183,T13390,764.0,2026-11-02
SHOP_001,C0586,T13391,628.0,2026-11-02
SHOP_001,C0315,T13392,510.0,2026-11-02
SHOP_001,C0242,T13393,667.0,2026-11-02
SHOP_001,C0227,T13394,646.0,2026-11-02
SHOP_001,C0626,T13395,592.0,2026-11-02
SHOP_001,C0950,T13396,763.0,2026-11-02
SHOP_001,C0714,T13397,676.0,2026-11-02
SHOP_001,C0735,T13398,280.0,2026-11-02
SHOP_001,C0112,T13399,829.0,2026-11-02
SHOP_001,C0426,T13400,346.0,2026-11-02
SHOP_001,C0352,T13401,381.0,2026-11-03
SHOP_001,C0719,T13402,202.0,2026-11-03
SHOP_001,C0139,T13403,325.0,2026-11-03
SHOP_001,C0718,T13404,542.0,2026-11-03
SHOP_001,C0446,T13405,398.0,2026-11-03
SHOP_001,C0681,T13406,296.0,2026-11-03
SHOP_001,C0711,T13407,570.0,2026-11-03
SHOP_001,C0540,T13408,619.0,2026-11-03
SHOP_001,C0943,T13409,360.0,2026-11-03
SHOP_001,C0562,T13410,649.0,2026-11-03
SHOP_001,C0891,T13411,678.0,2026-11-03
SHOP_001,C0451,T13412,387.0,2026-11-03
SHOP_001,C0621,T13413,756.0,2026-11-03
SHOP_001,C0741,T13414,513.0,2026-11-03
SHOP_001,C0668,T13415,324.0,2026-11-03
SHOP_001,C0408,T13416,511.0,2026-11-03
SHOP_001,C0901,T13417,432.0,2026-11-03
SHOP_001,C0841,T13418,621.0,2026-11-03
SHOP_001,C0355,T13419,329.0,2026-11-03
SHOP_001,C0908,T13420,427.0,2026-11-03
SHOP_001,C0940,T13421,308.0,2026-11-03
SHOP_001,C0456,T13422,379.0,2026-11-03
SHOP_001,C0230,T13423,457.0,2026-11-03
SHOP_001,C0026,T13424,604.0,2026-11-03
SHOP_001,C0763,T13425,553.0,2026-11-03
SHOP_001,C0139,T13426,440.0,2026-11-03
SHOP_001,C0839,T13427,1192.0,2026-11-03
SHOP_001,C0345,T13428,839.0,2026-11-03
SHOP_001,C0932,T13429,305.0,2026-11-03
SHOP_001,C0158,T13430,902.0,2026-11-03
SHOP_001,C0966,T13431,788.0,2026-11-03
SHOP_001,C0672,T13432,561.0,2026-11-03
SHOP_001,C0468,T13433,1113.0,2026-11-03
SHOP_001,C0499,T13434,417.0,2026-11-03
SHOP_001,C0362,T13435,764.0,2026-11-03
SHOP_001,C0451,T13436,533.0,2026-11-03
SHOP_001,C0917,T13437,360.0,2026-11-03
SHOP_001,C0928,T13438,597.0,2026-11-03
SHOP_001,C0562,T13439,503.0,2026-11-04
SHOP_001,C0084,T13440,877.0,2026-11-04
SHOP_001,C0174,T13441,540.0,2026-11-04
SHOP_001,C0490,T13442,405.0,2026-11-04
SHOP_001,C0724,T13443,584.0,2026-11-04
SHOP_001,C0379,T13444,584.0,2026-11-04
SHOP_001,C0683,T13445,264.0,2026-11-04
SHOP_001,C0089,T13446,353.0,2026-11-04
SHOP_001,C0809,T13447,739.0,2026-11-04
SHOP_001,C0031,T13448,447.0,2026-11-04
SHOP_001,C0882,T13449,271.0,2026-11-04
SHOP_001,C0129,T13450,527.0,2026-11-04
SHOP_001,C0693,T13451,990.0,2026-11-04
SHOP_001,C0635,T13452,266.0,2026-11-04
SHOP_001,C0604,T13453,360.0,2026-11-04
SHOP_001,C0388,T13454,946.0,2026-11-04
SHOP_001,C0728,T13455,465.0,2026-11-04
SHOP_001,C0153,T13456,690.0,2026-11-04
SHOP_001,C0418,T13457,438.0,2026-11-04
SHOP_001,C0771,T13458,618.0,2026-11-04
SHOP_001,C0408,T13459,604.0,2026-11-04
SHOP_001,C0049,T13460,760.0,2026-11-04
SHOP_001,C0301,T13461,708.0,2026-11-04
SHOP_001,C0768,T13462,678.0,2026-11-04
SHOP_001,C0407,T13463,467.0,2026-11-05
SHOP_001,C0183,T13464,644.0,2026-11-05
